city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.479,Male,Has relevent experience,Full time course,Graduate,STEM,3,1.0,Pvt Ltd,1,51,1.0
0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,8.0,Pvt Ltd,2,2,1.0
0.624,Male,No relevent experience,No Enrollment,Graduate,STEM,4,3.0,Funded Startup,1,45,1.0
0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,4.0,Pvt Ltd,2,6,1.0
0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,7,1.0,Pvt Ltd,1,34,0.0
0.925,Male,Has relevent experience,No Enrollment,Masters,Humanities,20,8.0,Pvt Ltd,1,40,0.0
0.4479999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,8,2.0,Funded Startup,1,20,1.0
0.55,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,2.0,Early Stage Startup,1,82,1.0
0.939,Male,No relevent experience,No Enrollment,Masters,STEM,15,8.0,Pvt Ltd,5,52,0.0
0.624,Female,No relevent experience,Full time course,Graduate,STEM,5,5.0,Pvt Ltd,0,15,1.0
0.698,Not provided,No relevent experience,No Enrollment,Masters,STEM,1,2.0,Pvt Ltd,1,47,0.0
0.725,Male,No relevent experience,No Enrollment,Graduate,STEM,15,5.0,Funded Startup,1,19,0.0
0.949,Male,Has relevent experience,No Enrollment,Masters,STEM,20,4.0,Pvt Ltd,5,107,0.0
0.939,Male,No relevent experience,No Enrollment,Graduate,STEM,5,4.0,Funded Startup,1,106,0.0
0.624,Male,No relevent experience,Full time course,Masters,STEM,6,4.0,Pvt Ltd,0,15,1.0
0.512,Male,Has relevent experience,Full time course,Graduate,STEM,6,4.0,Funded Startup,1,114,1.0
0.92,Male,Has relevent experience,Part time course,Graduate,STEM,17,4.0,Funded Startup,1,77,0.0
0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,4.0,Funded Startup,0,44,1.0
0.624,Male,No relevent experience,Full time course,High School,STEM,5,3.0,Pvt Ltd,0,46,1.0
0.926,Male,No relevent experience,Full time course,Graduate,STEM,5,2.0,Public Sector,1,61,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,12,6.0,Pvt Ltd,1,82,0.0
0.555,Male,No relevent experience,Full time course,Graduate,STEM,2,3.0,Public Sector,1,35,1.0
0.836,Male,Has relevent experience,No Enrollment,Graduate,Humanities,20,4.0,Pvt Ltd,1,130,0.0
0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,6,8.0,Pvt Ltd,3,27,0.0
0.624,Not provided,Has relevent experience,Full time course,Graduate,STEM,12,3.0,Pvt Ltd,5,77,1.0
0.92,Female,Has relevent experience,No Enrollment,Graduate,STEM,3,6.0,Pvt Ltd,0,28,0.0
0.925,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,3.0,Pvt Ltd,1,21,0.0
0.743,Male,Has relevent experience,No Enrollment,Phd,STEM,13,3.0,Pvt Ltd,1,23,0.0
0.624,Female,Has relevent experience,No Enrollment,Graduate,STEM,5,4.0,Funded Startup,1,39,0.0
0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,18,5.0,Pvt Ltd,5,15,0.0
0.866,Not provided,Has relevent experience,Full time course,Graduate,STEM,3,2.0,Early Stage Startup,1,80,0.0
0.479,Male,Has relevent experience,No Enrollment,Masters,STEM,10,6.0,Pvt Ltd,3,52,1.0
0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,9,3.0,Pvt Ltd,1,52,1.0
0.625,Not provided,No relevent experience,Full time course,Masters,STEM,1,3.0,Public Sector,0,61,1.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,1.0,Pvt Ltd,5,31,0.0
0.698,Male,Has relevent experience,No Enrollment,Masters,STEM,20,5.0,Pvt Ltd,3,6,0.0
0.926,Male,Has relevent experience,Full time course,Graduate,STEM,11,1.0,Pvt Ltd,5,23,0.0
0.836,Male,Has relevent experience,No Enrollment,Masters,STEM,20,4.0,Pvt Ltd,5,10,0.0
0.939,Male,Has relevent experience,No Enrollment,Phd,STEM,14,2.0,Funded Startup,2,13,0.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,6.0,Pvt Ltd,5,56,0.0
0.91,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,17,3.0,Pvt Ltd,1,43,0.0
0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,10,2.0,Pvt Ltd,5,105,1.0
0.92,Male,Has relevent experience,No Enrollment,Masters,Humanities,7,4.0,Funded Startup,5,32,1.0
0.738,Male,Has relevent experience,No Enrollment,Masters,STEM,12,4.0,Pvt Ltd,1,216,0.0
0.897,Male,No relevent experience,Full time course,High School,STEM,7,5.0,Pvt Ltd,0,60,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,5.0,Pvt Ltd,5,37,0.0
0.4479999999999999,Male,No relevent experience,Full time course,Graduate,STEM,4,3.0,Public Sector,1,64,1.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,3.0,Funded Startup,1,102,0.0
0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6,3.0,NGO,1,39,0.0
0.92,Male,No relevent experience,No Enrollment,Primary School,Humanities,4,5.0,Pvt Ltd,0,6,0.0
0.884,Male,Has relevent experience,No Enrollment,High School,STEM,6,4.0,Funded Startup,1,14,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,3.0,Funded Startup,2,7,0.0
0.624,Not provided,Has relevent experience,Full time course,Graduate,STEM,12,3.0,Pvt Ltd,5,25,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,3.0,Pvt Ltd,4,48,0.0
0.4479999999999999,Male,No relevent experience,No Enrollment,Graduate,STEM,4,2.0,Public Sector,1,44,1.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,5.0,Pvt Ltd,2,212,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,20,2.0,Pvt Ltd,5,60,0.0
0.855,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,4.0,Pvt Ltd,4,108,0.0
0.624,Male,Has relevent experience,Full time course,Masters,STEM,10,3.0,Pvt Ltd,1,19,1.0
0.649,Male,No relevent experience,Full time course,Masters,STEM,17,7.0,Other,4,108,1.0
0.754,Male,Has relevent experience,Full time course,Graduate,STEM,4,1.0,Pvt Ltd,1,15,0.0
0.512,Male,No relevent experience,Full time course,Graduate,STEM,7,4.0,Public Sector,1,52,1.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,8.0,Pvt Ltd,1,84,0.0
0.579,Not provided,No relevent experience,No Enrollment,Graduate,STEM,3,3.0,Funded Startup,0,97,0.0
0.92,Female,Has relevent experience,No Enrollment,Graduate,Arts,1,2.0,Pvt Ltd,1,107,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,Arts,9,3.0,Pvt Ltd,1,9,0.0
0.624,Female,Has relevent experience,Full time course,Masters,STEM,7,5.0,Pvt Ltd,1,50,1.0
0.926,Male,Has relevent experience,Part time course,Graduate,Arts,7,3.0,Pvt Ltd,2,19,0.0
0.754,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,4.0,Pvt Ltd,3,100,0.0
0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,3.0,Pvt Ltd,0,100,0.0
0.624,Female,Has relevent experience,Full time course,Masters,STEM,5,8.0,Pvt Ltd,2,65,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,5.0,NGO,1,17,0.0
0.915,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,3.0,Funded Startup,1,12,0.0
0.855,Male,No relevent experience,No Enrollment,Masters,Other,0,3.0,Funded Startup,2,59,0.0
0.855,Male,Has relevent experience,Full time course,Graduate,STEM,16,2.0,Funded Startup,1,54,0.0
0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,1.0,Early Stage Startup,2,178,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,7.0,Funded Startup,1,206,0.0
0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,5.0,Pvt Ltd,1,69,1.0
0.91,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,5,2.0,Pvt Ltd,1,117,0.0
0.92,Male,Has relevent experience,No Enrollment,Masters,Other,20,8.0,Pvt Ltd,1,22,0.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,1.0,Early Stage Startup,1,61,0.0
0.754,Male,Has relevent experience,No Enrollment,Masters,STEM,20,1.0,Early Stage Startup,5,46,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,8,3.0,Pvt Ltd,1,34,0.0
0.555,Not provided,Has relevent experience,Full time course,Graduate,STEM,6,2.0,Pvt Ltd,1,78,1.0
0.527,Female,Has relevent experience,Full time course,Graduate,STEM,3,4.0,Funded Startup,0,12,1.0
0.8270000000000001,Not provided,Has relevent experience,Part time course,High School,STEM,5,2.0,Pvt Ltd,2,27,0.0
0.887,Male,Has relevent experience,No Enrollment,Masters,STEM,13,3.0,Pvt Ltd,2,83,0.0
0.6659999999999999,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,4.0,NGO,1,63,0.0
0.555,Male,Has relevent experience,Full time course,Graduate,STEM,15,4.0,Pvt Ltd,4,75,1.0
0.804,Male,Has relevent experience,Full time course,Graduate,STEM,2,4.0,Pvt Ltd,1,40,0.0
0.579,Male,Has relevent experience,Full time course,High School,STEM,6,3.0,Funded Startup,1,118,1.0
0.698,Not provided,Has relevent experience,Full time course,Graduate,STEM,7,1.0,NGO,1,90,0.0
0.939,Male,Has relevent experience,No Enrollment,Masters,STEM,20,8.0,Pvt Ltd,1,42,0.0
0.624,Male,No relevent experience,Full time course,High School,STEM,8,4.0,Pvt Ltd,0,27,0.0
0.865,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,8,8.0,Pvt Ltd,1,30,0.0
0.743,Male,No relevent experience,No Enrollment,Masters,STEM,20,8.0,Pvt Ltd,5,192,0.0
0.804,Not provided,Has relevent experience,No Enrollment,Masters,STEM,6,5.0,Pvt Ltd,2,90,0.0
0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,1,4.0,Funded Startup,1,39,1.0
0.884,Female,Has relevent experience,No Enrollment,Graduate,STEM,3,5.0,Pvt Ltd,5,55,0.0
0.4479999999999999,Male,Has relevent experience,No Enrollment,Masters,STEM,16,4.0,Pvt Ltd,2,24,1.0
0.926,Male,No relevent experience,No Enrollment,Graduate,STEM,0,3.0,Funded Startup,1,49,0.0
0.92,Not provided,Has relevent experience,No Enrollment,Phd,STEM,20,8.0,Pvt Ltd,4,94,0.0
0.866,Male,Has relevent experience,No Enrollment,Phd,STEM,5,4.0,NGO,5,116,1.0
0.698,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,10,3.0,Pvt Ltd,0,45,0.0
0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,6.0,Public Sector,5,55,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,10,2.0,Pvt Ltd,5,21,0.0
0.836,Male,Has relevent experience,No Enrollment,Primary School,STEM,20,5.0,Pvt Ltd,1,89,0.0
0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,2.0,Early Stage Startup,2,3,1.0
0.895,Male,Has relevent experience,Part time course,Graduate,STEM,12,2.0,Pvt Ltd,1,12,0.0
0.691,Male,No relevent experience,Full time course,High School,STEM,2,4.0,Pvt Ltd,0,55,0.0
0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,3,4.0,Public Sector,2,8,0.0
0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,6.0,Pvt Ltd,0,18,1.0
0.479,Female,Has relevent experience,Full time course,Graduate,STEM,6,4.0,Funded Startup,5,64,1.0
0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,5.0,Funded Startup,1,25,0.0
0.926,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,13,4.0,Pvt Ltd,1,48,0.0
0.897,Male,No relevent experience,Full time course,Graduate,STEM,2,4.0,Pvt Ltd,0,36,0.0
0.8270000000000001,Male,No relevent experience,Full time course,High School,STEM,8,4.0,Funded Startup,2,214,0.0
0.624,Male,No relevent experience,Full time course,High School,STEM,7,4.0,Pvt Ltd,0,17,1.0
0.926,Female,No relevent experience,No Enrollment,Masters,STEM,6,1.0,Public Sector,5,4,0.0
0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,15,3.0,Pvt Ltd,5,42,0.0
0.804,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,8.0,Pvt Ltd,4,55,0.0
0.769,Male,Has relevent experience,Part time course,Graduate,STEM,5,8.0,Pvt Ltd,1,11,0.0
0.926,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,9,3.0,Pvt Ltd,2,47,0.0
0.5579999999999999,Male,No relevent experience,Full time course,Graduate,STEM,3,4.0,Funded Startup,1,32,1.0
0.479,Not provided,Has relevent experience,Full time course,Masters,STEM,10,1.0,Public Sector,5,19,1.0
0.624,Not provided,Has relevent experience,Full time course,Masters,STEM,14,3.0,Pvt Ltd,4,44,1.0
0.926,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,16,4.0,Pvt Ltd,5,4,0.0
0.926,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,2.0,Pvt Ltd,5,67,0.0
0.91,Male,Has relevent experience,No Enrollment,Graduate,Other,6,4.0,Funded Startup,1,38,0.0
0.878,Male,No relevent experience,Part time course,High School,STEM,6,4.0,Funded Startup,1,60,0.0
0.92,Male,No relevent experience,No Enrollment,Primary School,Humanities,5,4.0,Pvt Ltd,0,31,0.0
0.926,Not provided,No relevent experience,Full time course,Graduate,STEM,7,6.0,Public Sector,2,212,0.0
0.527,Male,Has relevent experience,Full time course,Graduate,STEM,3,4.0,Pvt Ltd,1,51,1.0
0.8270000000000001,Male,Has relevent experience,Part time course,Masters,STEM,20,6.0,Public Sector,5,46,0.0
0.884,Male,No relevent experience,Part time course,Masters,No Major,3,4.0,Funded Startup,1,15,0.0
0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,7.0,Pvt Ltd,1,40,0.0
0.8959999999999999,Male,No relevent experience,No Enrollment,Phd,STEM,20,4.0,NGO,1,48,0.0
0.92,Not provided,No relevent experience,Full time course,Graduate,STEM,5,5.0,Pvt Ltd,0,47,0.0
0.887,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,3.0,Pvt Ltd,1,68,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,2.0,Pvt Ltd,1,8,0.0
0.556,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,4.0,Funded Startup,1,65,1.0
0.649,Male,Has relevent experience,Full time course,Masters,STEM,7,3.0,Pvt Ltd,1,25,1.0
0.855,Male,Has relevent experience,No Enrollment,Graduate,STEM,0,3.0,Funded Startup,1,41,0.0
0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,7,3.0,Pvt Ltd,2,30,0.0
0.512,Not provided,Has relevent experience,Full time course,Graduate,STEM,9,4.0,Funded Startup,1,53,1.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,5.0,Funded Startup,1,68,0.0
0.698,Male,Has relevent experience,Full time course,High School,STEM,14,4.0,Funded Startup,1,40,0.0
0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,5.0,Pvt Ltd,1,90,0.0
0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,10,8.0,Pvt Ltd,1,21,0.0
0.743,Male,Has relevent experience,Part time course,Graduate,STEM,11,3.0,Funded Startup,1,28,0.0
0.92,Female,Has relevent experience,No Enrollment,Masters,Humanities,19,4.0,Funded Startup,1,204,0.0
0.769,Male,No relevent experience,No Enrollment,High School,Humanities,1,4.0,Funded Startup,1,35,0.0
0.926,Male,No relevent experience,Part time course,Masters,Business Degree,1,4.0,Funded Startup,1,96,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,20,8.0,Pvt Ltd,1,134,0.0
0.624,Not provided,Has relevent experience,No Enrollment,Masters,STEM,5,3.0,Pvt Ltd,2,61,1.0
0.754,Male,Has relevent experience,Full time course,Graduate,STEM,12,4.0,Funded Startup,2,56,0.0
0.647,Male,Has relevent experience,Full time course,Graduate,STEM,18,3.0,Funded Startup,1,39,0.0
0.624,Not provided,Has relevent experience,Full time course,Masters,STEM,3,3.0,Pvt Ltd,1,36,1.0
0.8270000000000001,Male,No relevent experience,No Enrollment,Graduate,STEM,10,4.0,Pvt Ltd,4,4,0.0
0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,3.0,Pvt Ltd,1,88,1.0
0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,8,4.0,Pvt Ltd,1,41,0.0
0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,10,4.0,Public Sector,1,44,0.0
0.512,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,6,8.0,Pvt Ltd,1,40,1.0
0.926,Male,Has relevent experience,Part time course,Masters,STEM,14,8.0,Pvt Ltd,2,16,0.0
0.556,Male,Has relevent experience,Full time course,High School,STEM,11,3.0,Pvt Ltd,5,26,1.0
0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,10,3.0,Pvt Ltd,5,29,0.0
0.624,Not provided,Has relevent experience,Part time course,Graduate,STEM,14,5.0,Pvt Ltd,1,148,1.0
0.92,Not provided,No relevent experience,No Enrollment,Primary School,Humanities,2,4.0,Pvt Ltd,0,17,0.0
0.926,Male,No relevent experience,No Enrollment,High School,STEM,3,4.0,Pvt Ltd,0,90,0.0
0.887,Male,No relevent experience,No Enrollment,High School,Humanities,20,8.0,Pvt Ltd,5,33,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,3.0,Early Stage Startup,2,67,0.0
0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,9,8.0,Pvt Ltd,4,90,0.0
0.843,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,5.0,Pvt Ltd,4,158,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Pvt Ltd,5,25,0.0
0.624,Not provided,No relevent experience,No Enrollment,Graduate,STEM,2,4.0,Pvt Ltd,1,54,0.0
0.516,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,5.0,Funded Startup,1,112,1.0
0.924,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,3.0,Funded Startup,1,114,0.0
0.516,Male,Has relevent experience,Part time course,Graduate,STEM,7,2.0,Pvt Ltd,2,136,1.0
0.91,Male,No relevent experience,Full time course,High School,STEM,12,5.0,Pvt Ltd,0,42,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,1.0,Pvt Ltd,1,21,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,Humanities,20,3.0,Other,1,51,0.0
0.915,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,3.0,Pvt Ltd,4,128,0.0
0.579,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,3.0,Pvt Ltd,0,31,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,12,3.0,Pvt Ltd,5,16,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,1.0,Early Stage Startup,3,27,0.0
0.802,Not provided,Has relevent experience,No Enrollment,High School,STEM,11,4.0,Pvt Ltd,1,85,0.0
0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,11,1.0,Pvt Ltd,3,56,0.0
0.624,Male,No relevent experience,Full time course,Masters,STEM,1,3.0,Pvt Ltd,1,51,1.0
0.4479999999999999,Not provided,No relevent experience,Full time course,Graduate,STEM,4,4.0,Public Sector,4,32,1.0
0.913,Male,Has relevent experience,No Enrollment,Phd,STEM,15,2.0,Funded Startup,5,76,0.0
0.516,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,3.0,Funded Startup,1,58,1.0
0.624,Male,Has relevent experience,Full time course,Masters,STEM,6,3.0,Pvt Ltd,2,103,1.0
0.794,Male,Has relevent experience,No Enrollment,Masters,STEM,5,3.0,Pvt Ltd,1,84,0.0
0.92,Male,No relevent experience,No Enrollment,Graduate,Arts,11,5.0,Funded Startup,0,84,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,Humanities,17,4.0,Pvt Ltd,1,23,0.0
0.939,Female,Has relevent experience,No Enrollment,Masters,STEM,20,6.0,Pvt Ltd,1,56,0.0
0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,10,8.0,Pvt Ltd,1,29,0.0
0.556,Male,No relevent experience,Full time course,High School,STEM,4,4.0,Funded Startup,4,43,1.0
0.5579999999999999,Male,Has relevent experience,Full time course,Masters,STEM,9,2.0,Pvt Ltd,4,111,1.0
0.926,Not provided,Has relevent experience,No Enrollment,Graduate,Other,9,8.0,Pvt Ltd,4,34,0.0
0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,3.0,Funded Startup,1,60,1.0
0.949,Male,No relevent experience,No Enrollment,Masters,No Major,20,7.0,Public Sector,3,22,0.0
0.855,Male,No relevent experience,Full time course,High School,Humanities,4,5.0,Pvt Ltd,0,17,0.0
0.91,Female,Has relevent experience,No Enrollment,Graduate,STEM,1,5.0,Pvt Ltd,1,46,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,5.0,Pvt Ltd,1,51,0.0
0.91,Not provided,Has relevent experience,No Enrollment,Masters,STEM,11,1.0,Early Stage Startup,1,79,0.0
0.949,Male,Has relevent experience,No Enrollment,High School,Humanities,20,4.0,Funded Startup,0,149,0.0
0.92,Not provided,No relevent experience,No Enrollment,Primary School,Humanities,5,4.0,Pvt Ltd,0,27,0.0
0.682,Not provided,No relevent experience,Full time course,Graduate,STEM,4,4.0,Funded Startup,1,34,1.0
0.949,Male,Has relevent experience,No Enrollment,Masters,STEM,9,1.0,Funded Startup,3,24,0.0
0.624,Male,No relevent experience,No Enrollment,High School,Humanities,2,3.0,Pvt Ltd,0,17,0.0
0.91,Male,No relevent experience,Full time course,Masters,STEM,8,4.0,Public Sector,4,56,0.0
0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,4.0,Pvt Ltd,1,90,0.0
0.897,Female,No relevent experience,Full time course,Graduate,STEM,4,8.0,Public Sector,1,47,0.0
0.925,Male,No relevent experience,No Enrollment,Phd,STEM,20,2.0,Pvt Ltd,5,69,0.0
0.92,Male,No relevent experience,No Enrollment,Primary School,Humanities,2,4.0,Funded Startup,2,28,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,Humanities,10,4.0,Funded Startup,5,43,0.0
0.897,Male,Has relevent experience,Full time course,Masters,STEM,13,4.0,Public Sector,1,18,0.0
0.878,Male,Has relevent experience,No Enrollment,High School,STEM,6,3.0,Pvt Ltd,1,70,0.0
0.866,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,9,2.0,Pvt Ltd,5,206,0.0
